Name,Twitter Handle,Total Tweets,Favourites_Count,Followers,User_Id,User_Verified,User Location,Date of Tweet,Tweet Id,Tweet Text,Language,Tweet Source,Tweet Retweet,Tweet Reply To Id,Reply To Name
David,b8seballs,8,1,7,7.56011E+17,FALSE,"Oklahoma, USA",7/21/2016 6:19,8.01497E+17,#realDonaldTrump if you pick #mittromney as Sec. of State enjoy four years not eight.,en,Twitter for iPhone,0,None,None
Richard Coeur deLion,ClaudBarras,41802,21487,251,7.01498E+17,FALSE,,2/21/2016 20:06,8.01496E+17,#realDonaldTrump is showing great wisdom https://t.co/6DVPU5XjJP,en,Twitter for iPhone,0,None,None
Average U.S. Citizen,mpbarone911,14153,3668,1155,7.43226E+17,FALSE,"Phoenix, AZ",6/15/2016 23:37,8.01493E+17,RT @amrightnow: #veterans Hang On #Vote2016 #realdonaldTrump Help is incoming #maga #Military https://t.co/MpRYSZ10AZ #tcot https://t.co/Bo…,en,Twitter for Android,4,None,None
PME272ca,Edmundite1,13400,578,146,7.60598E+17,FALSE,"New York, USA",8/2/2016 22:06,8.01493E+17,RT @amrightnow: #veterans Hang On #Vote2016 #realdonaldTrump Help is incoming #maga #Military https://t.co/MpRYSZ10AZ #tcot https://t.co/Bo…,en,Twitter for Android,4,None,None
Lauren Jackson,rhinerethsnow11,329,0,11,7.99901E+17,FALSE,,11/19/2016 9:04,8.01487E+17,RT @huladiablo: #realDonaldTrump congrats asshat,en,Twitter Web Client,1,None,None
Pastor Glenn Dawson,Gsdawson7Glenn,1654,8205,158,7.47527E+17,FALSE,"Wisconsin, USA",6/27/2016 20:28,8.01487E+17,Very disappointed @realDonaldTrump @LouDobbs @DonaldJTrumpJr @EricTrump It was a promise #realDonaldTrump made the… https://t.co/lkf4tyoSgH,en,Twitter Web Client,0,None,None
Carolyn Thomas,Carolyn01248804,3,4,1,7.97648E+17,FALSE,,11/13/2016 3:49,8.01484E+17,#realDonaldTrump Happy Thanksgiving!,en,Twitter for Android,0,None,None
Jsurfer,Jsurfer0730,26,53,0,8.013E+17,FALSE,,11/23/2016 5:43,8.01482E+17,"@luiscruz31 Ahhh I see, just like TrumpdaChump hiding his taxes #whineylittlebitch #realDonaldTrump",en,Twitter Web Client,0,202407511,luiscruz31
JennaB,jenblaw1,70,58,7,7.60655E+17,FALSE,,8/3/2016 1:53,8.0148E+17,RT @AskKatie: #PresidentTrump #realDonaldTrump is pardoning the #OldBird #CrookedHillary in time for #Thanksgiving,en,Twitter Web Client,1,None,None
Jsurfer,Jsurfer0730,26,53,0,8.013E+17,FALSE,,11/23/2016 5:43,8.01479E+17,"Great German Heritage! Obviously draft dodging runs in the family #whineylittlebitch #realDonaldTrump 
https://t.co/BhlYogysbY",en,Twitter Web Client,0,None,None
Antifa Fantom,Antifa_Fantom,1095,0,11,7.9663E+17,FALSE,प्रत्येकबुद्ध,11/10/2016 8:27,8.01477E+17,RT @amrightnow: Watch Trump About You https://t.co/j58e8aacrE via @YouTube #realdonaldtrump #Trump2016 #MakeAmericaGreatAgain https://t.co/…,en,RoundTeam,2,None,None
Custom Design Studio,cmdesignstudio1,548,91,20,7.83434E+17,FALSE,"North Carolina, USA",10/4/2016 22:29,8.01473E+17,#BuildTheWall #realDonaldTrump #xmasgifts #xmasgiftideas T-Shirts 30% off All Coffee Mugs 40% off Get them here ==&gt;… https://t.co/axmbL1WoRL,en,Twitter Web Client,0,None,None
Sawyer Brittain,SawyerBrittain,8506,2135,224,7.93985E+17,FALSE,,11/3/2016 1:15,8.01472E+17,I voted for Trump because of Benghazi. #MAGA #realDonaldTrump https://t.co/unY4IJ0f1V,en,Twitter for iPad,0,None,None
Cori Briggs,Sofuggit2,551,483,35,7.38568E+17,FALSE,"Jacksonville, FL",6/3/2016 3:08,8.0147E+17,Dangerous attitude. We matter none to him. Just keep feeding his ego. #realDonaldTrump #TrumpUnfit https://t.co/8XrNbk5aKO,en,Twitter Web Client,0,None,None
🦃🍂Psalm100:4🍂🦃,MichaelRayAdam2,110133,106026,7332,4739845481,FALSE,"Huntsville, AL",1/8/2016 1:27,8.01465E+17,RT @amrightnow: Go #Army https://t.co/j58e8aacrE via @YouTube #realdonaldtrump #trump2016 #PJNET #military https://t.co/aUvcWilUus,und,Twitter for iPad,5,None,None
Michelle Csatari,MeeShee629,198,526,98,7.95675E+17,FALSE,"New Jersey, USA",11/7/2016 17:13,8.01465E+17,"Donald Trump: A True Narcissistic Sociopath
Documentary Trump had Silenced #realDonaldTrump 
https://t.co/UGGgRqNAsY via @YouTube",en,Twitter Web Client,0,None,None
A.J. McGuire,AJMcGuire4,96037,39917,1585,7.07254E+17,FALSE,,3/8/2016 17:17,8.01464E+17,RT @amrightnow: Trump About You #realdonaldtrump #VoteTrump2016 #TrumpTrain Watch https://t.co/j58e8aacrE https://t.co/cVoKGd2ENE,en,Twitter for Android,3,None,None
Nathaniel MARCELINO,innoreden99,33,38,12,7.5698E+17,FALSE,Heaven,7/23/2016 22:29,8.01459E+17,#realDonaldTrump You are always exactly just like that fantastic vivacious no one this life has ever expected since like ever. Thanks,en,Twitter for Android,1,None,None
🇺🇸SassyAF2.0🇺🇸,SassyAta2D,1964,2092,537,7.95301E+17,FALSE,"New York, NY",11/6/2016 16:23,8.01459E+17,RT @designersunscre: WTF!!!! What has happened to our country?? #realDonaldTrump #Hannity #tuckercarlson #MAGA https://t.co/TYQUinQyAD,en,Twitter for iPhone,1,None,None
Richard Coeur deLion,ClaudBarras,41802,21487,251,7.01498E+17,FALSE,,2/21/2016 20:06,8.01456E+17,"@JunkScience When #realDonaldTrump cuts totally the climate budget &amp; shreds @UNFCCC ""agreement "" the sea level rise thro 😢 will be massive",en,Twitter for iPhone,0,21150492,JunkScience
Wilber,wilber7741,1358,564,202,7.85953E+17,FALSE,,10/11/2016 21:20,8.01454E+17,RT @amrightnow: Vote Trump #realdonaldtrump #VoteTrump2016 #MakeAmericaGreatAgain #SarahPalin #trumptrain #A1 #A2 #tcot #trump2016 https://…,fr,Twitter for Android,4,None,None
Latina for Trump,wantu2c,12968,12688,573,7.65255E+17,FALSE,"Washington, USA",8/15/2016 18:32,8.01451E+17,RT @amrightnow: Trump And You #realdonaldtrump #trump2016 #VoteTrump2016 #TrumpTrain https://t.co/j58e8aacrE  #1A https://t.co/hdQDGc9Uag,en,Twitter for iPhone,9,None,None
francesca,frana60555,1,0,0,7.49508E+17,FALSE,,7/3/2016 7:40,8.0145E+17,#realDonaldTrump,und,Twitter Web Client,0,None,None
Linda Dixon,LindaDi80433421,8,6,1,7.99387E+17,FALSE,,11/17/2016 23:00,8.0145E+17,No Mitt any place @ #realdonaldtrump,en,Twitter for Android,0,None,None
Linda Dixon,LindaDi80433421,8,6,1,7.99387E+17,FALSE,,11/17/2016 23:00,8.01449E+17,#realdonaldtrump  please keep your promised. Media saying your already flip flopping. Hold firm. No on Mity,en,Twitter for Android,0,None,None
"David C. Kent, Jr.",kentjr_d242,1688,1457,101,7.61435E+17,FALSE,Republic of the Philippines,8/5/2016 5:34,8.01447E+17,RT @amrightnow: Trump And You #realdonaldtrump #trump2016 #VoteTrump2016 #TrumpTrain https://t.co/j58e8aacrE  #1A https://t.co/hdQDGc9Uag,en,Twitter for Android,9,None,None
CN,cjd081,32,90,6,4859230458,FALSE,,2/4/2016 14:35,8.01446E+17,"Trump asked African Americans ""What the heck do you have to lose?"" Apparently  a lot! #realdonaldtrump  https://t.co/GIVSJlQ9tG",en,Twitter for iPhone,0,None,None
Yuechen Li,phyliyc,8,6,0,7.84812E+17,FALSE,,10/8/2016 17:44,8.01445E+17,#realDonaldTrump I really don't trust Mitt Romney. If he needs he'll betray you in a heart beat.,en,Twitter Web Client,1,None,None
☠   RooT.,r0ot__,907,871,86,7.93915E+17,FALSE,Cyber Space,11/2/2016 20:38,8.0144E+17,"@PrisonPlanet #realdonaldtrump Trump as a supporter of yours, I beg not to have Romney. You have to be off your rocker having him.",en,Twitter Web Client,0,18643437,PrisonPlanet
Phil Gee,PhilGee13,141,2,0,7.696E+17,FALSE,,8/27/2016 18:17,8.01439E+17,#realdonaldtrump #mittromney  Romney no NO NO NO NO NO Please Mr. President no!!!!!!!!!!! He is a weak backstabber!!,en,Twitter Web Client,0,None,None
The Republicans,TheRepublicans4,435,390,82,7.95091E+17,FALSE,The Whitehouse,11/6/2016 2:32,8.01433E+17,RT @amrightnow: About You #realdonaldtrump #trump2016 #TrumpTrain  Watch https://t.co/j58e8aacrE #VoteTrump2016 #A2 #tcot #A1 https://t.co/…,en,Twitter for Android,1,None,None
The Republicans,TheRepublicans4,435,390,82,7.95091E+17,FALSE,The Whitehouse,11/6/2016 2:32,8.01433E+17,RT @amrightnow: Hillary Clinton should be in Jail Not on the campaign Trail #realdonaldtrump #military #army #navy #usmc https://t.co/NIABT…,en,Twitter for Android,2,None,None
The Republicans,TheRepublicans4,435,390,82,7.95091E+17,FALSE,The Whitehouse,11/6/2016 2:32,8.01433E+17,"RT @amrightnow: American Jobs, Businesses and Land Up For Sale https://t.co/s8mQVHOqKU #realdonaldtrump @realdonaldtrump #tcot https://t.co…",en,Twitter for Android,4,None,None
The Republicans,TheRepublicans4,435,390,82,7.95091E+17,FALSE,The Whitehouse,11/6/2016 2:32,8.01433E+17,RT @amrightnow: Go #NAVY #realdonaldtrump 4 The Worlds Strongest #Military #INprimary #CAPrimary #WAPrimary https://t.co/MpRYSZ10AZ https:/…,en,Twitter for Android,4,None,None
Malcolm x,Muj_Malcolm,36,18,13,7.99998E+17,FALSE,,11/19/2016 15:30,8.01433E+17,"""A Message to The American People""
#Oh_America_Hear_From_Al_Qaida
#trump protest
#realdonaldtrump
#USA
#trump https://t.co/psKTtK6PK6",en,Twitter for Windows,0,None,None
Elaine lloyd,Elainel73297527,7338,3046,365,4828273992,FALSE,"Spanaway, WA",1/29/2016 2:14,8.01433E+17,RT @amrightnow: Turn the lights off on your way out! We will make them bright again! Trump #VoteTrump2016 #realdonaldtrump https://t.co/YeG…,en,Twitter for iPhone,5,None,None
Malcolm x,Muj_Malcolm,36,18,13,7.99998E+17,FALSE,,11/19/2016 15:30,8.01431E+17,"""A Message to The American People""
#Oh_America_Hear_From_Al_Qaida
#trump protest
#realdonaldtrump
#USA
#Trump https://t.co/70sz2jnagN",en,Twitter for Windows,0,None,None
Mel Pogg,PotatoLaydee,772,398,83,7.93599E+17,FALSE,,11/1/2016 23:43,8.0143E+17,@kiki_kaff @alyssaxdream @Jim65783 @DesireeAaron  #realdonaldtrump is your #POTUS. Deal with it like an adult. Also...SUCK IT! LOLOLOLOLOLOL,en,Twitter for Android,0,1930587986,kiki_kaff
KARMA NEWS=Reality,karmasquirrely,58668,28523,2632,7.63163E+17,FALSE,CrapTherapist,8/9/2016 23:58,8.0143E+17,RT @amrightnow: ISIS your next #ISIS #SyrianRefugees https://t.co/j58e8aacrE #RealDonaldTrump #tcot #1A #PJNET #tcot https://t.co/ZqkmqKSMIb,en,Twitter for Android,2,None,None
Carter Reed,CarterReed11,28291,28886,396,7.20613E+17,FALSE,,4/14/2016 14:00,8.01429E+17,RT @TrumpedAmerica: Trump About You https://t.co/AGxA2b3O9E #realdonaldtrump #trump2016 https://t.co/2p68CaXr8p,en,Twitter for Android,2,None,None
Sawyer Brittain,SawyerBrittain,8506,2135,224,7.93985E+17,FALSE,,11/3/2016 1:15,8.01429E+17,Ivanka could be key to awareness. Do they even know the podesta-Clinton-corruption includes child trafficking?… https://t.co/ZqTgAXgTWZ,en,Twitter for iPhone,1,None,None
greg abrams,gregabrams13,2,4,11,7.15683E+17,FALSE,,3/31/2016 23:32,8.01425E+17,#realDonaldTrump  Mr Trump as one of the fearful citizens of this already great country I would like to meet you and discuss our concerns.,en,Twitter for Android,0,None,None
Conforti family,FamilyConforti,153,110,18,7.99982E+17,FALSE,,11/19/2016 14:24,8.01423E+17,RT @amrightnow: Trump About You @realDonaldTrump #realdonaldtrump #VoteTrump2016 #TrumpTrain Watch https://t.co/j58e8aacrE https://t.co/2b3…,en,Mobile Web (M5),1,None,None
blklab,JessDogma,94,1,1,7.59006E+17,FALSE,,7/29/2016 12:42,8.01423E+17,"#realDonaldTrump Charity begins at home, right kids? #KellyannePolls #trump  #AmericaFirst #Maga #AmericaFirst… https://t.co/uzvDdmkzrV",en,Twitter Web Client,0,None,None
Trump All The Way,mxxxx01,10997,10365,483,7.13767E+17,FALSE,,3/26/2016 16:39,8.01422E+17,RT @amrightnow: Go #Army https://t.co/j58e8aacrE via @YouTube #realdonaldtrump #trump2016 #PJNET #military https://t.co/aUvcWilUus,und,Twitter for iPhone,5,None,None
Karen jasman,Karenjasman2,2272,2783,55,7.84567E+17,FALSE,Linwood Mi,10/8/2016 1:32,8.01418E+17,"RT @pranrap: Trump voters. #realDonaldTrump says ""Illegal acts are OK for a President"" #conflictsofinterest What u voted 4? https://t.co/N2…",en,Twitter for iPhone,6,None,None
2FacedLiarHillary,BilzBangnBimbos,13957,12382,2189,7.85271E+17,FALSE,Unsafe America,10/10/2016 0:08,8.01417E+17,RT @amrightnow: Hillary Clinton should be in Jail Not on the campaign Trail #realdonaldtrump #military #army #navy #usmc https://t.co/jAtkG…,en,Twitter for Android,2,None,None
AmericanMarineGySgt,rodger_sutton,40069,26167,861,7.30764E+17,FALSE,Central FLORIDA,5/12/2016 14:16,8.01417E+17,RT @TrumpedAmerica: Trump About You https://t.co/AGxA2b3O9E #realdonaldtrump #trump2016 https://t.co/gaDqMeMUUV,en,Twitter for Android,1,None,None
deplorable fran,franselb,8201,16785,1184,7.09445E+17,FALSE,,3/14/2016 18:24,8.01415E+17,RT @shins_dodgers: We stand for #Trump! #MakeAmericaGreatAgain  #RealDonaldTrump #MAGA #Trump #TrumpTrain https://t.co/t75bKPC8em,en,Twitter for Android,401,None,None
DeplorableBasketcase,stump_4_trump,4943,4248,585,7.76612E+17,FALSE,,9/16/2016 2:43,8.01415E+17,RT @amrightnow: Mexico Free Trade American Jobs For Illegal Emigrant’s https://t.co/nPxTo0685E The Free is Over Now #realdonaldtrump https:…,en,Twitter Web Client,28,None,None
Conforti family,FamilyConforti,153,110,18,7.99982E+17,FALSE,,11/19/2016 14:24,8.01414E+17,RT @amrightnow: #veterans #Vote2016  #realdonaldTrump  Help is incoming https://t.co/j58e8aacrE #maga #Military #realbencarson https://t.co…,en,Mobile Web (M5),4,None,None
Carl,cekoonce1,159,39,4,7.50337E+17,FALSE,,7/5/2016 14:34,8.01409E+17,"#realDonaldTrump please do not make Romney Secretary of state , he did not support you, even after you supported him don't be a sucker",en,Twitter Web Client,0,None,None
Star Ashley,StarAshley8,13183,6123,373,7.68255E+17,FALSE,Maryland,8/24/2016 1:13,8.01408E+17,RT @amrightnow: Vote Trump #realdonaldtrump #VoteTrump2016 #MakeAmericaGreatAgain #trumptrain #A1 #A2 #tcot #trump2016 https://t.co/GLHVp1x…,fr,Twitter for Android,3,None,None
Star Ashley,StarAshley8,13183,6123,373,7.68255E+17,FALSE,Maryland,8/24/2016 1:13,8.01408E+17,RT @amrightnow: Go #NAVY #realdonaldtrump 4 The Worlds Strongest #Military #INprimary #CAPrimary #WAPrimary https://t.co/MpRYSZ10AZ https:/…,en,Twitter for Android,4,None,None
Djoemingan budiono,Djoeminganbudi4,9423,91,480,7.6844E+17,FALSE,,8/24/2016 13:28,8.01403E+17,RT @amrightnow: Vote Trump #realdonaldtrump #VoteTrump2016 #MakeAmericaGreatAgain #trumptrain #A1 #A2 #tcot #trump2016 https://t.co/GLHVp1x…,fr,Mobile Web (M5),3,None,None
CianD,CiAnDy3,33155,15125,369,4839750759,FALSE,,1/23/2016 21:09,8.01399E+17,RT @amrightnow: Go #AIRFORCE #Vote2016 #realdonaldtrump For the Strongest #Military #veterans #realbencarson #Army #navy #usmc https://t.co…,en,Twitter for Android,3,None,None
CianD,CiAnDy3,33155,15125,369,4839750759,FALSE,,1/23/2016 21:09,8.01398E+17,RT @amrightnow: #veterans Hang On #Vote2016 #realdonaldTrump Help is incoming #maga #Military https://t.co/MpRYSZ10AZ #tcot https://t.co/3z…,en,Twitter for Android,3,None,None
B.Franklin Spencer,BFSpencer1,4309,3303,543,7.15697E+17,FALSE,"New York, USA",4/1/2016 0:28,8.01396E+17,RT @amrightnow: Vote Trump #realdonaldtrump #VoteTrump2016 #MakeAmericaGreatAgain #trumptrain #A1 #A2 #tcot #trump2016 https://t.co/TXaPKTm…,fr,Twitter for iPhone,7,None,None
RévolutionFrançaise,revolution_fr,283302,242243,1640,4866717149,FALSE,U,1/31/2016 15:29,8.01396E+17,RT @euronews: #realdonaldTrump tells New York Times he ‘disavows’ extreme right wing group Alt-Right https://t.co/IGGZVLJykh https://t.co/m…,en,Mobile Web (M5),3,None,None
Star Ashley,StarAshley8,13183,6123,373,7.68255E+17,FALSE,Maryland,8/24/2016 1:13,8.01396E+17,RT @amrightnow: Go #NAVY #Vote2016 #realdonaldtrump For the Strongest #Military #veterans #realbencarson #Army #usmc #airforce https://t.co…,en,Twitter for Android,1,None,None
🗽CORRUPTED MEDIA™,BTW_LOL,12907,1044,487,7.3983E+17,FALSE,Earth,6/6/2016 14:42,8.01395E+17,RT @amrightnow: Go #AIRFORCE #Vote2016 #realdonaldtrump For the Strongest #Military #veterans #realbencarson #Army #navy #usmc https://t.co…,en,Mobile Web (M2),3,None,None
Jessie,yamisoboredwitu,51,68,54,7.54803E+17,FALSE,"Virginia, USA",7/17/2016 22:19,8.01395E+17,Good morning #realdonaldtrump #altrightrising https://t.co/lcY48FUZqY,en,Twitter for iPhone,0,None,None
Deborah Braddy-Adams,DKBAdams,20046,10741,403,7.34476E+17,FALSE,,5/22/2016 20:07,8.01395E+17,RT @amrightnow: #veterans Hang On #Vote2016 #realdonaldTrump Help is incoming #maga #Military https://t.co/MpRYSZ10AZ #tcot https://t.co/Py…,en,Twitter Web Client,6,None,None
Tomas Franklin,TomasFranklin13,926,339,132,8.01244E+17,FALSE,,11/23/2016 2:01,8.01392E+17,RT @amrightnow: #veterans Hang On #Vote2016 #realdonaldTrump Help is incoming #maga #Military https://t.co/MpRYSZ10AZ #tcot https://t.co/Zv…,en,Twitter Web Client,6,None,None
Bhargab,bharsarma,651,913,69,7.11503E+17,FALSE,"London, England",3/20/2016 10:40,8.0139E+17,"Nikki Hayley, daughter of Indian immigrants elected as US Ambassador to UN by Donald Trump. Positive for minorities in USA #realDonaldTrump",en,Twitter for Android,1,None,None
Donna Marshall,morgiebeans28,392,634,12,4715574675,FALSE,,1/5/2016 14:49,8.01389E+17,"Please sir, #notromney for sos #realDonaldTrump",en,Twitter for Android,0,None,None
Penny Surratt@#CCOT,SurrattPenny,21359,21787,643,7.48562E+17,FALSE,,6/30/2016 17:00,8.01385E+17,"RT @amrightnow: #Vote2016 "" #realdonaldTrump  For You Americans https://t.co/j58e8aacrE #maga #Military #veterans #realbencarson https://t.…",en,Mobile Web (M5),2,None,None
Tony Montana,tony74777755,26637,14300,552,7.73217E+17,FALSE,,9/6/2016 17:51,8.01385E+17,"RT @amrightnow: #realdonaldtrump America’s Future, Freedom and Our Constitution is at Stake #MAGA #DrainTheSwamp America First https://t.co…",en,Twitter Web Client,3,None,None
A.J. McGuire,AJMcGuire4,96037,39917,1585,7.07254E+17,FALSE,,3/8/2016 17:17,8.01385E+17,RT @amrightnow: #veterans Hang On #Vote2016 #realdonaldTrump Help is incoming #maga #Military https://t.co/MpRYSZ10AZ #tcot https://t.co/Zv…,en,Twitter for Android,6,None,None
Tony Montana,tony74777755,26637,14300,552,7.73217E+17,FALSE,,9/6/2016 17:51,8.01384E+17,"RT @amrightnow: #Vote2016 "" #realdonaldTrump  For You Americans https://t.co/j58e8aacrE #maga #Military #veterans #realbencarson https://t.…",en,Twitter Web Client,2,None,None
Kim Wright,Kimsparrow13,9382,13387,2031,7.61548E+17,FALSE,"Jacksonville, FL",8/5/2016 13:03,8.01384E+17,RT @amrightnow: #veterans Hang On #Vote2016 #realdonaldTrump Help is incoming #maga #Military https://t.co/MpRYSZ10AZ #tcot https://t.co/Zv…,en,Twitter for iPhone,6,None,None
A.J. McGuire,AJMcGuire4,96037,39917,1585,7.07254E+17,FALSE,,3/8/2016 17:17,8.01382E+17,RT @amrightnow: #veterans #Vote2016  #realdonaldTrump  Help is incoming https://t.co/j58e8aacrE #maga #Military #realbencarson https://t.co…,en,Twitter for Android,4,None,None
Antifa Fantom,Antifa_Fantom,1095,0,11,7.9663E+17,FALSE,प्रत्येकबुद्ध,11/10/2016 8:27,8.01382E+17,RT @amrightnow: Americans it’s time to changes the sheets #realdonaldtrump #VoteTrump2016 #MakeAmericaGreatAgain https://t.co/5QlXurechC,en,RoundTeam,3,None,None
A.J. McGuire,AJMcGuire4,96037,39917,1585,7.07254E+17,FALSE,,3/8/2016 17:17,8.01382E+17,RT @amrightnow: #veterans #Vote2016  #realdonaldTrump  Help is incoming https://t.co/j58e89SB34 #maga #Military #realbencarson https://t.co…,en,Twitter for Android,3,None,None
A.J. McGuire,AJMcGuire4,96037,39917,1585,7.07254E+17,FALSE,,3/8/2016 17:17,8.01382E+17,RT @amrightnow: Trump https://t.co/j58e8aacrE via @YouTube #realdonaldtrump #Trump2016 #Wisconsin https://t.co/QHPI8N4U3Y,en,Twitter for Android,2,None,None
Tony Montana,tony74777755,26637,14300,552,7.73217E+17,FALSE,,9/6/2016 17:51,8.01381E+17,RT @amrightnow: #veterans #Vote2016  #realdonaldTrump  Help is incoming https://t.co/j58e8aacrE #maga #Military #realbencarson https://t.co…,en,Twitter Web Client,4,None,None
Verna,happydays05,1619,3804,77,4914176352,FALSE,,2/16/2016 4:43,8.0138E+17,THIS is THE #RealDonaldTrump this is the MAN I TRUST and BELIEVE In and YOU should to HE's HERE to HELP you and me… https://t.co/hvUmZ9xthc,en,Twitter for Android,0,None,None
Conforti family,FamilyConforti,153,110,18,7.99982E+17,FALSE,,11/19/2016 14:24,8.0138E+17,RT @amrightnow: Americans it’s time to changes the sheets #realdonaldtrump #VoteTrump2016 #MakeAmericaGreatAgain https://t.co/5QlXurechC,en,Mobile Web (M5),3,None,None
Conforti family,FamilyConforti,153,110,18,7.99982E+17,FALSE,,11/19/2016 14:24,8.01379E+17,RT @amrightnow: Hillary Clinton should be in Jail Not on the campaign Trail #realdonaldtrump #military #army #navy #usmc https://t.co/fInWf…,en,Mobile Web (M5),2,None,None
LoveLoveLove,JiffyJaffe,17776,13062,737,7.2334E+17,FALSE,,4/22/2016 2:36,8.01375E+17,RT @amrightnow: #veterans Hang On #Vote2016 #realdonaldTrump Help is incoming #WisconsinPrimary #Wisconsin #Wisconsinpoll https://t.co/q0P7…,en,Twitter for Android,2,None,None
